Name	Gene	Distance
chr21:36147192-36147692	RUNX1	[142775]
chr21:36148512-36149012	RUNX1	[144095]
chr21:36150152-36150652	RUNX1	[145735]
chr21:36153013-36153513	RUNX1	[148596]
chr21:46450490-46450990	S100B	[-147615]
chr21:46451532-46452032	S100B	[-146573]
chr21:46456868-46457368	S100B	[-141237]
chr21:46458596-46459096	S100B	[-139509]
chr21:46459585-46460085	S100B	[-138520]
chr21:46460933-46461433	S100B	[-137172]
chr21:46463035-46463535	S100B	[-135070]
chr21:46465509-46466009	S100B	[-132596]
chr21:46467026-46467526	S100B	[-131079]
chr21:46468383-46468883	S100B	[-129722]
chr21:46472299-46472799	S100B	[-125806]
chr21:46473984-46474484	S100B	[-124121]
chr21:46475995-46476495	S100B	[-122110]
chr21:46477834-46478334	S100B	[-120271]
chr21:46482035-46482535	S100B	[-116070]
chr21:46483254-46483754	S100B	[-114851]
chr21:46489907-46490407	S100B	[-108198]
chr21:46492696-46493196	S100B	[-105409]
chr21:46494884-46495384	S100B	[-103221]
chr21:46495837-46496337	S100B	[-102268]
chr21:46499390-46499890	S100B	[-98715]
chr21:46500276-46500776	S100B	[-97829]
chr21:46504205-46504705	S100B	[-93900]
chr21:46506970-46507470	S100B	[-91135]
chr21:46510586-46511086	S100B	[-87519]
chr21:46511942-46512442	S100B	[-86163]
chr21:46515018-46515518	S100B	[-83087]
chr21:46517131-46517631	S100B	[-80974]
chr21:46519073-46519573	S100B	[-79032]
chr21:46524766-46525266	S100B	[-73339]
chr21:46526269-46526769	S100B	[-71836]
chr21:46528411-46528911	S100B	[-69694]
chr21:46530926-46531426	S100B	[-67179]
chr21:46532029-46532529	S100B	[-66076]
chr21:46533702-46534202	S100B	[-64403]
chr21:46536218-46536718	S100B	[-61887]
chr21:46537617-46538117	S100B	[-60488]
chr21:46538205-46538705	S100B	[-59900]
chr21:46538964-46539464	S100B	[-59141]
chr21:46540332-46540832	S100B	[-57773]
chr21:46541362-46541862	S100B	[-56743]
chr21:46542389-46542889	S100B	[-55716]
chr21:46543318-46543818	S100B	[-54787]
chr21:46544011-46544511	S100B	[-54094]
chr21:46544786-46545286	S100B	[-53319]
chr21:46545599-46546099	S100B	[-52506]
chr21:46547459-46547959	S100B	[-50646]
chr21:46548413-46548913	S100B	[-49692]
chr21:46549691-46550191	S100B	[-48414]
chr21:46550554-46551054	S100B	[-47551]
chr21:46551589-46552089	S100B	[-46516]
chr21:46552314-46552814	S100B	[-45791]
chr21:46553104-46553604	S100B	[-45001]
chr21:46554923-46555423	S100B	[-43182]
chr21:46557378-46557878	S100B	[-40727]
chr21:46559279-46559779	S100B	[-38826]
chr21:46560473-46560973	S100B	[-37632]
chr21:46561102-46561602	S100B	[-37003]
chr21:46561898-46562398	S100B	[-36207]
chr21:46566202-46566702	S100B	[-31903]
chr21:46567196-46567696	S100B	[-30909]
chr21:46571125-46571625	S100B	[-26980]
chr21:46572592-46573092	S100B	[-25513]
chr21:46583382-46583882	S100B	[-14723]
chr21:46596289-46596789	S100B	[-1816]
chr21:46597696-46598196	S100B	[-409]
chr21:46599078-46599578	S100B	[0]
chr21:46601428-46601928	S100B	[0]
chr21:46605034-46605534	S100B	[76]
chr21:46606002-46606502	S100B	[1044]
chr21:46607843-46608343	S100B	[2885]
chr21:46610141-46610641	S100B	[5183]
chr21:46616989-46617489	S100B	[12031]
chr21:46618802-46619302	S100B	[13844]
chr21:46620624-46621124	S100B	[15666]
chr21:46622182-46622682	S100B	[17224]
chr21:46623169-46623669	S100B	[18211]
chr21:46625730-46626230	S100B	[20772]
chr21:46626480-46626980	S100B	[21522]
chr21:46628520-46629020	S100B	[23562]
chr21:46629658-46630158	S100B	[24700]
chr21:46633500-46634000	S100B	[28542]
chr21:46634468-46634968	S100B	[29510]
chr21:46635354-46635854	S100B	[30396]
chr21:46636828-46637328	S100B	[31870]
chr21:46638289-46638789	S100B	[33331]
chr21:46639670-46640170	S100B	[34712]
chr21:46642644-46643144	S100B	[37686]
chr21:46644922-46645422	S100B	[39964]
chr21:46656129-46656629	S100B	[51171]
chr21:46658464-46658964	S100B	[53506]
chr21:46660556-46661056	S100B	[55598]
chr21:46661200-46661700	S100B	[56242]
chr21:46664279-46664779	S100B	[59321]
chr21:46665650-46666150	S100B	[60692]
chr21:46667113-46667613	S100B	[62155]
chr21:46674677-46675177	S100B	[69719]
chr21:46676092-46676592	S100B	[71134]
chr21:42949152-42949652	U2AF1	[-143554]
chr21:42951355-42951855	U2AF1	[-141351]
chr21:42952420-42952920	U2AF1	[-140286]
chr21:42958976-42959476	U2AF1	[-133730]
chr21:42966328-42966828	U2AF1	[-126378]
chr21:42967687-42968187	U2AF1	[-125019]
chr21:42968294-42968794	U2AF1	[-124412]
chr21:42968827-42969327	U2AF1	[-123879]
chr21:42969804-42970304	U2AF1	[-122902]
chr21:42971799-42972299	U2AF1	[-120907]
chr21:42974204-42974704	U2AF1	[-118502]
chr21:42976197-42976697	U2AF1	[-116509]
chr21:42976875-42977375	U2AF1	[-115831]
chr21:42977740-42978240	U2AF1	[-114966]
chr21:42979479-42979979	U2AF1	[-113227]
chr21:42980748-42981248	U2AF1	[-111958]
chr21:42981840-42982340	U2AF1	[-110866]
chr21:42983056-42983556	U2AF1	[-109650]
chr21:42984690-42985190	U2AF1	[-108016]
chr21:42989831-42990331	U2AF1	[-102875]
chr21:42997973-42998473	U2AF1	[-94733]
chr21:43001231-43001731	U2AF1	[-91475]
chr21:43014234-43014734	U2AF1	[-78472]
chr21:43015761-43016261	U2AF1	[-76945]
chr21:43018327-43018827	U2AF1	[-74379]
chr21:43021666-43022166	U2AF1	[-71040]
chr21:43026560-43027060	U2AF1	[-66146]
chr21:43029903-43030403	U2AF1	[-62803]
chr21:43030784-43031284	U2AF1	[-61922]
chr21:43036851-43037351	U2AF1	[-55855]
chr21:43038118-43038618	U2AF1	[-54588]
chr21:43044589-43045089	U2AF1	[-48117]
chr21:43045145-43045645	U2AF1	[-47561]
chr21:43045732-43046232	U2AF1	[-46974]
chr21:43076589-43077089	U2AF1	[-16117]
chr21:43137665-43138165	U2AF1	[30310]
chr21:43173002-43173502	U2AF1	[65647]
chr21:43188518-43189018	U2AF1	[81163]
chr21:43191022-43191522	U2AF1	[83667]
chr21:43193274-43193774	U2AF1	[85919]
chr21:43193881-43194381	U2AF1	[86526]
chr21:43195337-43195837	U2AF1	[87982]
chr21:43197465-43197965	U2AF1	[90110]
chr21:43198283-43198783	U2AF1	[90928]
chr21:43210442-43210942	U2AF1	[103087]
chr21:42697601-42698101	WDR4	[-145162]
chr21:42703996-42704496	WDR4	[-138767]
chr21:42707491-42707991	WDR4	[-135272]
chr21:42709632-42710132	WDR4	[-133131]
chr21:42712831-42713331	WDR4	[-129932]
chr21:42715376-42715876	WDR4	[-127387]
chr21:42716499-42716999	WDR4	[-126264]
chr21:42720809-42721309	WDR4	[-121954]
chr21:42724883-42725383	WDR4	[-117880]
chr21:42733012-42733512	WDR4	[-109751]
chr21:42734487-42734987	WDR4	[-108276]
chr21:42736963-42737463	WDR4	[-105800]
chr21:42738059-42738559	WDR4	[-104704]
chr21:42742224-42742724	WDR4	[-100539]
chr21:42744903-42745403	WDR4	[-97860]
chr21:42745525-42746025	WDR4	[-97238]
chr21:42746876-42747376	WDR4	[-95887]
chr21:42749205-42749705	WDR4	[-93558]
chr21:42754181-42754681	WDR4	[-88582]
chr21:42755379-42755879	WDR4	[-87384]
chr21:42756575-42757075	WDR4	[-86188]
chr21:42758040-42758540	WDR4	[-84723]
chr21:42759333-42759833	WDR4	[-83430]
chr21:42760060-42760560	WDR4	[-82703]
chr21:42761370-42761870	WDR4	[-81393]
chr21:42763678-42764178	WDR4	[-79085]
chr21:42765749-42766249	WDR4	[-77014]
chr21:42766645-42767145	WDR4	[-76118]
chr21:42768528-42769028	WDR4	[-74235]
chr21:42769751-42770251	WDR4	[-73012]
chr21:42770909-42771409	WDR4	[-71854]
chr21:42773975-42774475	WDR4	[-68788]
chr21:42777173-42777673	WDR4	[-65590]
chr21:42777889-42778389	WDR4	[-64874]
chr21:42779339-42779839	WDR4	[-63424]
chr21:42780536-42781036	WDR4	[-62227]
chr21:42781671-42782171	WDR4	[-61092]
chr21:42782653-42783153	WDR4	[-60110]
chr21:42783195-42783695	WDR4	[-59568]
chr21:42783792-42784292	WDR4	[-58971]
chr21:42785250-42785750	WDR4	[-57513]
chr21:42786080-42786580	WDR4	[-56683]
chr21:42787686-42788186	WDR4	[-55077]
chr21:42790502-42791002	WDR4	[-52261]
chr21:42792878-42793378	WDR4	[-49885]
chr21:42794256-42794756	WDR4	[-48507]
chr21:42795950-42796450	WDR4	[-46813]
chr21:42799925-42800425	WDR4	[-42838]
chr21:42806522-42807022	WDR4	[-36241]
chr21:42809733-42810233	WDR4	[-33030]
chr21:42812344-42812844	WDR4	[-30419]
chr21:42818198-42818698	WDR4	[-24565]
chr21:42827808-42828308	WDR4	[-14955]
chr21:42829423-42829923	WDR4	[-13340]
chr21:42830936-42831436	WDR4	[-11827]
chr21:42831925-42832425	WDR4	[-10838]
chr21:42832750-42833250	WDR4	[-10013]
chr21:42833285-42833785	WDR4	[-9478]
chr21:42834694-42835194	WDR4	[-8069]
chr21:42837517-42838017	WDR4	[-5246]
chr21:42839211-42839711	WDR4	[-3552]
chr21:42850394-42850894	WDR4	[0]
chr21:42854894-42855394	WDR4	[0]
chr21:42856957-42857457	WDR4	[0]
chr21:42862427-42862927	WDR4	[0]
chr21:42874288-42874788	WDR4	[0]
chr21:42875882-42876382	WDR4	[0]
chr21:42878098-42878598	WDR4	[0]
chr21:42879349-42879849	WDR4	[16]
chr21:42880673-42881173	WDR4	[1340]
chr21:42881829-42882329	WDR4	[2496]
chr21:42887336-42887836	WDR4	[8003]
chr21:42890679-42891179	WDR4	[11346]
chr21:42892005-42892505	WDR4	[12672]
chr21:42892981-42893481	WDR4	[13648]
chr21:42894720-42895220	WDR4	[15387]
chr21:42895921-42896421	WDR4	[16588]
chr21:42897425-42897925	WDR4	[18092]
chr21:42898859-42899359	WDR4	[19526]
chr21:42901383-42901883	WDR4	[22050]
chr21:42904663-42905163	WDR4	[25330]
chr21:42906699-42907199	WDR4	[27366]
chr21:42910795-42911295	WDR4	[31462]
chr21:42914220-42914720	WDR4	[34887]
chr21:42923814-42924314	WDR4	[44481]
chr21:42925400-42925900	WDR4	[46067]
chr21:42932460-42932960	WDR4	[53127]
chr21:42936877-42937377	WDR4	[57544]
chr21:42938364-42938864	WDR4	[59031]
chr21:42941884-42942384	WDR4	[62551]
chr21:42949152-42949652	WDR4	[69819]
chr21:42951355-42951855	WDR4	[72022]
chr21:42952420-42952920	WDR4	[73087]
chr21:42958976-42959476	WDR4	[79643]
chr21:42966328-42966828	WDR4	[86995]
chr21:42967687-42968187	WDR4	[88354]
chr21:42968294-42968794	WDR4	[88961]
chr21:42968827-42969327	WDR4	[89494]
chr21:42969804-42970304	WDR4	[90471]
chr21:42971799-42972299	WDR4	[92466]
chr21:42974204-42974704	WDR4	[94871]
chr21:42976197-42976697	WDR4	[96864]
chr21:42976875-42977375	WDR4	[97542]
chr21:42977740-42978240	WDR4	[98407]
chr21:42979479-42979979	WDR4	[100146]
chr21:42980748-42981248	WDR4	[101415]
chr21:42981840-42982340	WDR4	[102507]
chr21:42983056-42983556	WDR4	[103723]
chr21:42984690-42985190	WDR4	[105357]
chr21:42989831-42990331	WDR4	[110498]
chr21:42997973-42998473	WDR4	[118640]
chr21:43001231-43001731	WDR4	[121898]
chr21:43014234-43014734	WDR4	[134901]
chr21:43015761-43016261	WDR4	[136428]
chr21:43018327-43018827	WDR4	[138994]
chr21:43021666-43022166	WDR4	[142333]
chr21:43026560-43027060	WDR4	[147227]
chr21:41842190-41842690	ZBTB21	[-143853]
chr21:41846780-41847280	ZBTB21	[-139263]
chr21:41849171-41849671	ZBTB21	[-136872]
chr21:41850944-41851444	ZBTB21	[-135099]
chr21:41852258-41852758	ZBTB21	[-133785]
chr21:41855282-41855782	ZBTB21	[-130761]
chr21:41856375-41856875	ZBTB21	[-129668]
chr21:41863252-41863752	ZBTB21	[-122791]
chr21:41864566-41865066	ZBTB21	[-121477]
chr21:41865373-41865873	ZBTB21	[-120670]
chr21:41868312-41868812	ZBTB21	[-117731]
chr21:41871062-41871562	ZBTB21	[-114981]
chr21:41873983-41874483	ZBTB21	[-112060]
chr21:41877947-41878447	ZBTB21	[-108096]
chr21:41878953-41879453	ZBTB21	[-107090]
chr21:41880521-41881021	ZBTB21	[-105522]
chr21:41885294-41885794	ZBTB21	[-100749]
chr21:41888176-41888676	ZBTB21	[-97867]
chr21:41895795-41896295	ZBTB21	[-90248]
chr21:41898836-41899336	ZBTB21	[-87207]
chr21:41899343-41899843	ZBTB21	[-86700]
chr21:41901103-41901603	ZBTB21	[-84940]
chr21:41904059-41904559	ZBTB21	[-81984]
chr21:41907055-41907555	ZBTB21	[-78988]
chr21:41919712-41920212	ZBTB21	[-66331]
chr21:41921090-41921590	ZBTB21	[-64953]
chr21:41923559-41924059	ZBTB21	[-62484]
chr21:41925010-41925510	ZBTB21	[-61033]
chr21:41925608-41926108	ZBTB21	[-60435]
chr21:41926358-41926858	ZBTB21	[-59685]
chr21:41927681-41928181	ZBTB21	[-58362]
chr21:41928571-41929071	ZBTB21	[-57472]
chr21:41929166-41929666	ZBTB21	[-56877]
chr21:41930416-41930916	ZBTB21	[-55627]
chr21:41932314-41932814	ZBTB21	[-53729]
chr21:41933000-41933500	ZBTB21	[-53043]
chr21:41933514-41934014	ZBTB21	[-52529]
chr21:41941034-41941534	ZBTB21	[-45009]
chr21:41942227-41942727	ZBTB21	[-43816]
chr21:41948404-41948904	ZBTB21	[-37639]
chr21:41950193-41950693	ZBTB21	[-35850]
chr21:41952155-41952655	ZBTB21	[-33888]
chr21:41953572-41954072	ZBTB21	[-32471]
chr21:41957115-41957615	ZBTB21	[-28928]
chr21:41960406-41960906	ZBTB21	[-25637]
chr21:41961641-41962141	ZBTB21	[-24402]
chr21:41967029-41967529	ZBTB21	[-19014]
chr21:41973584-41974084	ZBTB21	[-12459]
chr21:41974097-41974597	ZBTB21	[-11946]
chr21:41975611-41976111	ZBTB21	[-10432]
chr21:41985147-41985647	ZBTB21	[-896]
chr21:41989581-41990081	ZBTB21	[0]
chr21:41991647-41992147	ZBTB21	[0]
chr21:41994419-41994919	ZBTB21	[0]
chr21:41995719-41996219	ZBTB21	[0]
chr21:41999025-41999525	ZBTB21	[0]
chr21:41999899-42000399	ZBTB21	[0]
chr21:42001059-42001559	ZBTB21	[0]
chr21:42002378-42002878	ZBTB21	[0]
chr21:42003102-42003602	ZBTB21	[0]
chr21:42004869-42005369	ZBTB21	[0]
chr21:42006361-42006861	ZBTB21	[0]
chr21:42007751-42008251	ZBTB21	[0]
chr21:42009885-42010385	ZBTB21	[0]
chr21:42011844-42012344	ZBTB21	[1707]
chr21:42013435-42013935	ZBTB21	[3298]
chr21:42016174-42016674	ZBTB21	[6037]
chr21:42017128-42017628	ZBTB21	[6991]
chr21:42019122-42019622	ZBTB21	[8985]
chr21:42021481-42021981	ZBTB21	[11344]
chr21:42025811-42026311	ZBTB21	[15674]
chr21:42027233-42027733	ZBTB21	[17096]
chr21:42032977-42033477	ZBTB21	[22840]
chr21:42039645-42040145	ZBTB21	[29508]
chr21:42040359-42040859	ZBTB21	[30222]
chr21:42048214-42048714	ZBTB21	[38077]
chr21:42049695-42050195	ZBTB21	[39558]
chr21:42051955-42052455	ZBTB21	[41818]
chr21:42053695-42054195	ZBTB21	[43558]
chr21:42058060-42058560	ZBTB21	[47923]
chr21:42059274-42059774	ZBTB21	[49137]
chr21:42060788-42061288	ZBTB21	[50651]
chr21:42061341-42061841	ZBTB21	[51204]
chr21:42062482-42062982	ZBTB21	[52345]
chr21:42063588-42064088	ZBTB21	[53451]
chr21:42071597-42072097	ZBTB21	[61460]
chr21:42072916-42073416	ZBTB21	[62779]
chr21:42073563-42074063	ZBTB21	[63426]
chr21:42076051-42076551	ZBTB21	[65914]
chr21:42077766-42078266	ZBTB21	[67629]
chr21:42078905-42079405	ZBTB21	[68768]
chr21:42079924-42080424	ZBTB21	[69787]
chr21:42080454-42080954	ZBTB21	[70317]
chr21:42085911-42086411	ZBTB21	[75774]
chr21:42087935-42088435	ZBTB21	[77798]
chr21:42089106-42089606	ZBTB21	[78969]
chr21:42091714-42092214	ZBTB21	[81577]
chr21:42093096-42093596	ZBTB21	[82959]
chr21:42096952-42097452	ZBTB21	[86815]
chr21:42097793-42098293	ZBTB21	[87656]
chr21:42098967-42099467	ZBTB21	[88830]
chr21:42107141-42107641	ZBTB21	[97004]
chr21:42107716-42108216	ZBTB21	[97579]
chr21:42109224-42109724	ZBTB21	[99087]
chr21:42109937-42110437	ZBTB21	[99800]
chr21:42110946-42111446	ZBTB21	[100809]
chr21:42114042-42114542	ZBTB21	[103905]
chr21:42115083-42115583	ZBTB21	[104946]
chr21:42117332-42117832	ZBTB21	[107195]
chr21:42118155-42118655	ZBTB21	[108018]
chr21:42118899-42119399	ZBTB21	[108762]
chr21:42124091-42124591	ZBTB21	[113954]
chr21:42125577-42126077	ZBTB21	[115440]
chr21:42130380-42130880	ZBTB21	[120243]
chr21:42133121-42133621	ZBTB21	[122984]
chr21:42137201-42137701	ZBTB21	[127064]
chr21:42138169-42138669	ZBTB21	[128032]
chr21:42140665-42141165	ZBTB21	[130528]
chr21:42142370-42142870	ZBTB21	[132233]
chr21:42145460-42145960	ZBTB21	[135323]
chr21:42146961-42147461	ZBTB21	[136824]
chr21:42148159-42148659	ZBTB21	[138022]
chr21:42149664-42150164	ZBTB21	[139527]
chr21:42153398-42153898	ZBTB21	[143261]
chr21:42154195-42154695	ZBTB21	[144058]
chr21:42157000-42157500	ZBTB21	[146863]
chr21:42159948-42160448	ZBTB21	[149811]
